drugId,drugName,drugType,targetId,targetLocation,targetLocationName,targetLocationCluster
CHEMBL29741,IRAMPANEL,Small molecule,ENSG00000183873,SL-0038,Cell junction,Cytoplasm
CHEMBL29741,IRAMPANEL,Small molecule,ENSG00000183873,SL-0086,Cytoplasm,Cytoplasm
CHEMBL29741,IRAMPANEL,Small molecule,ENSG00000183873,SL-0039,Cell membrane,Surface
CHEMBL29741,IRAMPANEL,Small molecule,ENSG00000007314,SL-0039,Cell membrane,Surface
CHEMBL29741,IRAMPANEL,Small molecule,ENSG00000136546,SL-0039,Cell membrane,Surface
CHEMBL29741,IRAMPANEL,Small molecule,ENSG00000136531,SL-0039,Cell membrane,Surface
CHEMBL29741,IRAMPANEL,Small molecule,ENSG00000169432,SL-0280,Cell projection,Cytoplasm
CHEMBL29741,IRAMPANEL,Small molecule,ENSG00000169432,SL-0039,Cell membrane,Surface
CHEMBL29741,IRAMPANEL,Small molecule,ENSG00000153253,SL-0039,Cell membrane,Surface
CHEMBL29741,IRAMPANEL,Small molecule,ENSG00000168356,SL-0039,Cell membrane,Surface
CHEMBL29741,IRAMPANEL,Small molecule,ENSG00000196876,SL-0280,Cell projection,Cytoplasm
CHEMBL29741,IRAMPANEL,Small molecule,ENSG00000196876,SL-0088,Cytoplasmic vesicle,Cytoplasm
CHEMBL29741,IRAMPANEL,Small molecule,ENSG00000196876,SL-0039,Cell membrane,Surface
CHEMBL29741,IRAMPANEL,Small molecule,ENSG00000185313,SL-0039,Cell membrane,Surface
CHEMBL3301626,BASIMGLURANT,Small molecule,ENSG00000168959,SL-0039,Cell membrane,Surface
CHEMBL3545079,PLX-5622,Small molecule,ENSG00000182578,SL-0039,Cell membrane,Surface
CHEMBL4297363,UCB-1184197,Small molecule,ENSG00000115232,SL-0162,Membrane,Cytoplasm
CHEMBL4297648,SELETALISIB,Small molecule,ENSG00000171608,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4802176,ONO-5334,Unknown,ENSG00000143387,SL-0158,Lysosome,Cytoplasm
CHEMBL4802176,ONO-5334,Unknown,ENSG00000143387,SL-0015,Apical cell membrane,Surface
CHEMBL4802176,ONO-5334,Unknown,ENSG00000143387,SL-0243,Secreted,Secreted
CHEMBL481611,ODANACATIB,Small molecule,ENSG00000143387,SL-0158,Lysosome,Cytoplasm
CHEMBL481611,ODANACATIB,Small molecule,ENSG00000143387,SL-0015,Apical cell membrane,Surface
CHEMBL481611,ODANACATIB,Small molecule,ENSG00000143387,SL-0243,Secreted,Secreted
CHEMBL956,SUPROFEN,Small molecule,ENSG00000073756,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
CHEMBL956,SUPROFEN,Small molecule,ENSG00000073756,SL-0165,Microsome membrane,Cytoplasm
CHEMBL956,SUPROFEN,Small molecule,ENSG00000073756,SL-0179,Nucleus inner membrane,Nucleus
CHEMBL956,SUPROFEN,Small molecule,ENSG00000073756,SL-0183,Nucleus outer membrane,Nucleus
CHEMBL956,SUPROFEN,Small molecule,ENSG00000095303,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
CHEMBL956,SUPROFEN,Small molecule,ENSG00000095303,SL-0165,Microsome membrane,Cytoplasm
CHEMBL1200531,ALFENTANIL HYDROCHLORIDE,Small molecule,ENSG00000112038,SL-0280,Cell projection,Cytoplasm
CHEMBL1200531,ALFENTANIL HYDROCHLORIDE,Small molecule,ENSG00000112038,SL-0039,Cell membrane,Surface
CHEMBL1200531,ALFENTANIL HYDROCHLORIDE,Small molecule,ENSG00000112038,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1200531,ALFENTANIL HYDROCHLORIDE,Small molecule,ENSG00000112038,SL-0101,Endosome,Cytoplasm
CHEMBL1200531,ALFENTANIL HYDROCHLORIDE,Small molecule,ENSG00000112038,SL-0197,Perikaryon,Cytoplasm
CHEMBL148674,VARESPLADIB,Small molecule,ENSG00000188257,SL-0172,Mitochondrion outer membrane,Cytoplasm
CHEMBL148674,VARESPLADIB,Small molecule,ENSG00000188257,SL-0243,Secreted,Secreted
CHEMBL148674,VARESPLADIB,Small molecule,ENSG00000188257,SL-0039,Cell membrane,Surface
CHEMBL1678,DONEPEZIL HYDROCHLORIDE,Small molecule,ENSG00000087085,SL-0191,Nucleus,Nucleus
CHEMBL1678,DONEPEZIL HYDROCHLORIDE,Small molecule,ENSG00000087085,SL-0258,Synapse,Cytoplasm
CHEMBL1678,DONEPEZIL HYDROCHLORIDE,Small molecule,ENSG00000087085,SL-0243,Secreted,Secreted
CHEMBL1678,DONEPEZIL HYDROCHLORIDE,Small molecule,ENSG00000087085,SL-0039,Cell membrane,Surface
CHEMBL1767408,DIQUAFOSOL TETRASODIUM,Small molecule,ENSG00000186912,SL-0039,Cell membrane,Surface
CHEMBL1767408,DIQUAFOSOL TETRASODIUM,Small molecule,ENSG00000175591,SL-0039,Cell membrane,Surface
CHEMBL1767408,DIQUAFOSOL TETRASODIUM,Small molecule,ENSG00000171631,SL-0039,Cell membrane,Surface
CHEMBL1767408,DIQUAFOSOL TETRASODIUM,Small molecule,ENSG00000169860,SL-0039,Cell membrane,Surface
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000165731,SL-0100,Endosome membrane,Surface
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000165731,SL-0039,Cell membrane,Surface
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000102755,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000102755,SL-0243,Secreted,Secreted
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000102755,SL-0101,Endosome,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000102755,SL-0039,Cell membrane,Surface
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000037280,SL-0191,Nucleus,Nucleus
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000037280,SL-0243,Secreted,Secreted
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000037280,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000037280,SL-0039,Cell membrane,Surface
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000128052,SL-0039,Cell membrane,Surface
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000128052,SL-0094,Early endosome,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000128052,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000128052,SL-0038,Cell junction,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000128052,SL-0088,Cytoplasmic vesicle,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000128052,SL-0243,Secreted,Secreted
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000128052,SL-0095,Endoplasmic reticulum,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000128052,SL-0191,Nucleus,Nucleus
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000066468,SL-0088,Cytoplasmic vesicle,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000066468,SL-0132,Golgi apparatus,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000066468,SL-0243,Secreted,Secreted
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000066468,SL-0039,Cell membrane,Surface
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000142627,SL-0280,Cell projection,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000142627,SL-0038,Cell junction,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000142627,SL-0039,Cell membrane,Surface
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000120156,SL-0243,Secreted,Secreted
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000120156,SL-0038,Cell junction,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000120156,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000120156,SL-0039,Cell membrane,Surface
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000185386,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000132155,SL-0173,Mitochondrion,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000132155,SL-0191,Nucleus,Nucleus
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000132155,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000132155,SL-0039,Cell membrane,Surface
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000111816,SL-0191,Nucleus,Nucleus
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000111816,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000113721,SL-0088,Cytoplasmic vesicle,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000113721,SL-0156,Lysosome lumen,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000113721,SL-0039,Cell membrane,Surface
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000134853,SL-0280,Cell projection,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000134853,SL-0132,Golgi apparatus,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000134853,SL-0039,Cell membrane,Surface
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000157404,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000157404,SL-0039,Cell membrane,Surface
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000097007,SL-0191,Nucleus,Nucleus
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000097007,SL-0182,Nucleus membrane,Nucleus
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000097007,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000097007,SL-0173,Mitochondrion,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000077782,SL-0191,Nucleus,Nucleus
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000077782,SL-0088,Cytoplasmic vesicle,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000077782,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000077782,SL-0039,Cell membrane,Surface
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000162733,SL-0039,Cell membrane,Surface
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000198400,SL-0093,Early endosome membrane,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000198400,SL-0151,Late endosome membrane,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000198400,SL-0231,Recycling endosome membrane,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000198400,SL-0039,Cell membrane,Surface
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000157764,SL-0191,Nucleus,Nucleus
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000157764,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1946170,REGORAFENIB,Small molecule,ENSG00000157764,SL-0039,Cell membrane,Surface
CHEMBL1969664,AZD-1080,Small molecule,ENSG00000082701,SL-0191,Nucleus,Nucleus
CHEMBL1969664,AZD-1080,Small molecule,ENSG00000082701,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1969664,AZD-1080,Small molecule,ENSG00000082701,SL-0039,Cell membrane,Surface
CHEMBL198362,RIVAROXABAN,Small molecule,ENSG00000126218,SL-0243,Secreted,Secreted
CHEMBL2364609,ESKETAMINE HYDROCHLORIDE,Small molecule,ENSG00000176884,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL2364609,ESKETAMINE HYDROCHLORIDE,Small molecule,ENSG00000176884,SL-0039,Cell membrane,Surface
CHEMBL2364609,ESKETAMINE HYDROCHLORIDE,Small molecule,ENSG00000183454,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL2364609,ESKETAMINE HYDROCHLORIDE,Small molecule,ENSG00000183454,SL-0280,Cell projection,Cytoplasm
CHEMBL2364609,ESKETAMINE HYDROCHLORIDE,Small molecule,ENSG00000183454,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
CHEMBL2364609,ESKETAMINE HYDROCHLORIDE,Small molecule,ENSG00000183454,SL-0039,Cell membrane,Surface
CHEMBL2364609,ESKETAMINE HYDROCHLORIDE,Small molecule,ENSG00000273079,SL-0039,Cell membrane,Surface
CHEMBL2364609,ESKETAMINE HYDROCHLORIDE,Small molecule,ENSG00000273079,SL-0158,Lysosome,Cytoplasm
CHEMBL2364609,ESKETAMINE HYDROCHLORIDE,Small molecule,ENSG00000273079,SL-0086,Cytoplasm,Cytoplasm
CHEMBL2364609,ESKETAMINE HYDROCHLORIDE,Small molecule,ENSG00000273079,SL-0152,Late endosome,Cytoplasm
CHEMBL2364609,ESKETAMINE HYDROCHLORIDE,Small molecule,ENSG00000273079,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL2364609,ESKETAMINE HYDROCHLORIDE,Small molecule,ENSG00000105464,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL2364609,ESKETAMINE HYDROCHLORIDE,Small molecule,ENSG00000105464,SL-0039,Cell membrane,Surface
CHEMBL2364609,ESKETAMINE HYDROCHLORIDE,Small molecule,ENSG00000116032,SL-0039,Cell membrane,Surface
CHEMBL2364609,ESKETAMINE HYDROCHLORIDE,Small molecule,ENSG00000161509,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL2364609,ESKETAMINE HYDROCHLORIDE,Small molecule,ENSG00000161509,SL-0039,Cell membrane,Surface
CHEMBL2364609,ESKETAMINE HYDROCHLORIDE,Small molecule,ENSG00000198785,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL2364609,ESKETAMINE HYDROCHLORIDE,Small molecule,ENSG00000198785,SL-0039,Cell membrane,Surface
CHEMBL2364611,GALUNISERTIB,Small molecule,ENSG00000106799,SL-0310,Cell surface,Surface
CHEMBL2364611,GALUNISERTIB,Small molecule,ENSG00000106799,SL-0038,Cell junction,Cytoplasm
CHEMBL2364611,GALUNISERTIB,Small molecule,ENSG00000106799,SL-0370,Membrane raft,Cytoplasm
CHEMBL2364611,GALUNISERTIB,Small molecule,ENSG00000106799,SL-0039,Cell membrane,Surface
CHEMBL296468,BMS-387032,Small molecule,ENSG00000123374,SL-0191,Nucleus,Nucleus
CHEMBL296468,BMS-387032,Small molecule,ENSG00000123374,SL-0086,Cytoplasm,Cytoplasm
CHEMBL296468,BMS-387032,Small molecule,ENSG00000123374,SL-0101,Endosome,Cytoplasm
CHEMBL296468,BMS-387032,Small molecule,ENSG00000134058,SL-0191,Nucleus,Nucleus
CHEMBL296468,BMS-387032,Small molecule,ENSG00000134058,SL-0086,Cytoplasm,Cytoplasm
CHEMBL296468,BMS-387032,Small molecule,ENSG00000136807,SL-0191,Nucleus,Nucleus
CHEMBL296468,BMS-387032,Small molecule,ENSG00000136807,SL-0086,Cytoplasm,Cytoplasm
CHEMBL324547,NETAZEPIDE,Protein,ENSG00000110148,SL-0039,Cell membrane,Surface
CHEMBL3287735,GSK2816126,Small molecule,ENSG00000106462,SL-0191,Nucleus,Nucleus
CHEMBL3544966,GSK-1059615,Small molecule,ENSG00000051382,SL-0191,Nucleus,Nucleus
CHEMBL3544966,GSK-1059615,Small molecule,ENSG00000051382,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3544966,GSK-1059615,Small molecule,ENSG00000105851,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3544966,GSK-1059615,Small molecule,ENSG00000105851,SL-0039,Cell membrane,Surface
CHEMBL3544966,GSK-1059615,Small molecule,ENSG00000171608,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3544966,GSK-1059615,Small molecule,ENSG00000141506,SL-0191,Nucleus,Nucleus
CHEMBL3544966,GSK-1059615,Small molecule,ENSG00000141506,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3544966,GSK-1059615,Small molecule,ENSG00000141506,SL-0039,Cell membrane,Surface
CHEMBL3545192,MIRVETUXIMAB,Antibody,ENSG00000110195,SL-0026,Basolateral cell membrane,Surface
CHEMBL3545192,MIRVETUXIMAB,Antibody,ENSG00000110195,SL-0039,Cell membrane,Surface
CHEMBL3545192,MIRVETUXIMAB,Antibody,ENSG00000110195,SL-0015,Apical cell membrane,Surface
CHEMBL3545192,MIRVETUXIMAB,Antibody,ENSG00000110195,SL-0088,Cytoplasmic vesicle,Cytoplasm
CHEMBL3545192,MIRVETUXIMAB,Antibody,ENSG00000110195,SL-0243,Secreted,Secreted
CHEMBL3545192,MIRVETUXIMAB,Antibody,ENSG00000110195,SL-0101,Endosome,Cytoplasm
CHEMBL3707226,DEFIBROTIDE SODIUM,Oligonucleotide,ENSG00000122194,SL-0243,Secreted,Secreted
CHEMBL3986824,LANRAPLENIB,Small molecule,ENSG00000165025,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3986824,LANRAPLENIB,Small molecule,ENSG00000165025,SL-0039,Cell membrane,Surface
CHEMBL4079239,JNJ-54175446,Small molecule,ENSG00000089041,SL-0039,Cell membrane,Surface
CHEMBL4279455,LAROTAXEL,Small molecule,ENSG00000188229,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4279455,LAROTAXEL,Small molecule,ENSG00000101162,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4279455,LAROTAXEL,Small molecule,ENSG00000198033,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4279455,LAROTAXEL,Small molecule,ENSG00000127824,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4279455,LAROTAXEL,Small molecule,ENSG00000258947,SL-0280,Cell projection,Cytoplasm
CHEMBL4279455,LAROTAXEL,Small molecule,ENSG00000258947,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4279455,LAROTAXEL,Small molecule,ENSG00000167552,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4279455,LAROTAXEL,Small molecule,ENSG00000104833,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4279455,LAROTAXEL,Small molecule,ENSG00000261456,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4279455,LAROTAXEL,Small molecule,ENSG00000196230,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4279455,LAROTAXEL,Small molecule,ENSG00000123416,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4279455,LAROTAXEL,Small molecule,ENSG00000167553,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4279455,LAROTAXEL,Small molecule,ENSG00000152086,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4279455,LAROTAXEL,Small molecule,ENSG00000137267,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4279455,LAROTAXEL,Small molecule,ENSG00000137285,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4279455,LAROTAXEL,Small molecule,ENSG00000176014,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297794,NEMOLIZUMAB,Antibody,ENSG00000164509,SL-0280,Cell projection,Cytoplasm
CHEMBL4297794,NEMOLIZUMAB,Antibody,ENSG00000164509,SL-0222,Presynaptic cell membrane,Surface
CHEMBL4297794,NEMOLIZUMAB,Antibody,ENSG00000164509,SL-0039,Cell membrane,Surface
CHEMBL4297935,RG-7841,Unknown,ENSG00000188229,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297935,RG-7841,Unknown,ENSG00000101162,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297935,RG-7841,Unknown,ENSG00000198033,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297935,RG-7841,Unknown,ENSG00000127824,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297935,RG-7841,Unknown,ENSG00000258947,SL-0280,Cell projection,Cytoplasm
CHEMBL4297935,RG-7841,Unknown,ENSG00000258947,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297935,RG-7841,Unknown,ENSG00000167552,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297935,RG-7841,Unknown,ENSG00000104833,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297935,RG-7841,Unknown,ENSG00000261456,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297935,RG-7841,Unknown,ENSG00000196230,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297935,RG-7841,Unknown,ENSG00000123416,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297935,RG-7841,Unknown,ENSG00000167553,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297935,RG-7841,Unknown,ENSG00000152086,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297935,RG-7841,Unknown,ENSG00000137267,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297935,RG-7841,Unknown,ENSG00000137285,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297935,RG-7841,Unknown,ENSG00000176014,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297935,RG-7841,Unknown,ENSG00000160932,SL-0039,Cell membrane,Surface
CHEMBL4298021,ZAGOTENEMAB,Antibody,ENSG00000186868,SL-0280,Cell projection,Cytoplasm
CHEMBL4298021,ZAGOTENEMAB,Antibody,ENSG00000186868,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4298021,ZAGOTENEMAB,Antibody,ENSG00000186868,SL-0039,Cell membrane,Surface
CHEMBL4298210,ISCALIMAB,Antibody,ENSG00000101017,SL-0243,Secreted,Secreted
CHEMBL4298210,ISCALIMAB,Antibody,ENSG00000101017,SL-0039,Cell membrane,Surface
CHEMBL595573,MK-0557,Small molecule,ENSG00000164129,SL-0039,Cell membrane,Surface
CHEMBL1084172,VILANTEROL TRIFENATATE,Small molecule,ENSG00000169252,SL-0094,Early endosome,Cytoplasm
CHEMBL1084172,VILANTEROL TRIFENATATE,Small molecule,ENSG00000169252,SL-0039,Cell membrane,Surface
CHEMBL1084172,VILANTEROL TRIFENATATE,Small molecule,ENSG00000169252,SL-0132,Golgi apparatus,Cytoplasm
CHEMBL1171754,JNJ-39220675,Small molecule,ENSG00000101180,SL-0039,Cell membrane,Surface
CHEMBL1200776,CINACALCET HYDROCHLORIDE,Small molecule,ENSG00000036828,SL-0039,Cell membrane,Surface
CHEMBL1201513,HEPARIN CALCIUM,Oligosaccharide,ENSG00000117601,SL-0243,Secreted,Secreted
CHEMBL1201828,ECULIZUMAB,Antibody,ENSG00000106804,SL-0243,Secreted,Secreted
CHEMBL1722,METHYLPHENIDATE HYDROCHLORIDE,Small molecule,ENSG00000103546,SL-0039,Cell membrane,Surface
CHEMBL1722,METHYLPHENIDATE HYDROCHLORIDE,Small molecule,ENSG00000142319,SL-0280,Cell projection,Cytoplasm
CHEMBL1722,METHYLPHENIDATE HYDROCHLORIDE,Small molecule,ENSG00000142319,SL-0039,Cell membrane,Surface
CHEMBL1743048,OBINUTUZUMAB,Antibody,ENSG00000156738,SL-0039,Cell membrane,Surface
CHEMBL2016681,VELNEPERIT,Small molecule,ENSG00000164129,SL-0039,Cell membrane,Surface
CHEMBL2108027,DULAGLUTIDE,Protein,ENSG00000112164,SL-0039,Cell membrane,Surface
CHEMBL2109664,ELDELUMAB,Antibody,ENSG00000169245,SL-0243,Secreted,Secreted
CHEMBL2397415,ZAVEGEPANT,Small molecule,ENSG00000132329,SL-0162,Membrane,Cytoplasm
CHEMBL2397415,ZAVEGEPANT,Small molecule,ENSG00000064989,SL-0039,Cell membrane,Surface
CHEMBL346631,CEP-7055,Small molecule,ENSG00000102755,SL-0086,Cytoplasm,Cytoplasm
CHEMBL346631,CEP-7055,Small molecule,ENSG00000102755,SL-0243,Secreted,Secreted
CHEMBL346631,CEP-7055,Small molecule,ENSG00000102755,SL-0101,Endosome,Cytoplasm
CHEMBL346631,CEP-7055,Small molecule,ENSG00000102755,SL-0039,Cell membrane,Surface
CHEMBL346631,CEP-7055,Small molecule,ENSG00000037280,SL-0191,Nucleus,Nucleus
CHEMBL346631,CEP-7055,Small molecule,ENSG00000037280,SL-0243,Secreted,Secreted
CHEMBL346631,CEP-7055,Small molecule,ENSG00000037280,SL-0086,Cytoplasm,Cytoplasm
CHEMBL346631,CEP-7055,Small molecule,ENSG00000037280,SL-0039,Cell membrane,Surface
CHEMBL346631,CEP-7055,Small molecule,ENSG00000128052,SL-0039,Cell membrane,Surface
CHEMBL346631,CEP-7055,Small molecule,ENSG00000128052,SL-0094,Early endosome,Cytoplasm
CHEMBL346631,CEP-7055,Small molecule,ENSG00000128052,SL-0086,Cytoplasm,Cytoplasm
CHEMBL346631,CEP-7055,Small molecule,ENSG00000128052,SL-0038,Cell junction,Cytoplasm
CHEMBL346631,CEP-7055,Small molecule,ENSG00000128052,SL-0088,Cytoplasmic vesicle,Cytoplasm
CHEMBL346631,CEP-7055,Small molecule,ENSG00000128052,SL-0243,Secreted,Secreted
CHEMBL346631,CEP-7055,Small molecule,ENSG00000128052,SL-0095,Endoplasmic reticulum,Cytoplasm
CHEMBL346631,CEP-7055,Small molecule,ENSG00000128052,SL-0191,Nucleus,Nucleus
CHEMBL3545010,ORDOPIDINE,Small molecule,ENSG00000149295,SL-0039,Cell membrane,Surface
CHEMBL3545159,R-333,Small molecule,ENSG00000165025,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3545159,R-333,Small molecule,ENSG00000165025,SL-0039,Cell membrane,Surface
CHEMBL3545159,R-333,Small molecule,ENSG00000105639,SL-0147,Endomembrane system,Cytoplasm
CHEMBL3545369,EPACADOSTAT,Small molecule,ENSG00000131203,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3545391,ORG-34517,Small molecule,ENSG00000113580,SL-0191,Nucleus,Nucleus
CHEMBL3545391,ORG-34517,Small molecule,ENSG00000113580,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3545391,ORG-34517,Small molecule,ENSG00000113580,SL-0173,Mitochondrion,Cytoplasm
CHEMBL3682589,ELISMETREP,Small molecule,ENSG00000144481,SL-0370,Membrane raft,Cytoplasm
CHEMBL3682589,ELISMETREP,Small molecule,ENSG00000144481,SL-0039,Cell membrane,Surface
CHEMBL3682589,ELISMETREP,Small molecule,ENSG00000144481,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
CHEMBL3990033,INCLISIRAN,Oligonucleotide,ENSG00000169174,SL-0158,Lysosome,Cytoplasm
CHEMBL3990033,INCLISIRAN,Oligonucleotide,ENSG00000169174,SL-0132,Golgi apparatus,Cytoplasm
CHEMBL3990033,INCLISIRAN,Oligonucleotide,ENSG00000169174,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3990033,INCLISIRAN,Oligonucleotide,ENSG00000169174,SL-0243,Secreted,Secreted
CHEMBL3990033,INCLISIRAN,Oligonucleotide,ENSG00000169174,SL-0101,Endosome,Cytoplasm
CHEMBL3990033,INCLISIRAN,Oligonucleotide,ENSG00000169174,SL-0310,Cell surface,Surface
CHEMBL3990033,INCLISIRAN,Oligonucleotide,ENSG00000169174,SL-0095,Endoplasmic reticulum,Cytoplasm
CHEMBL4297184,CIFORADENANT,Small molecule,ENSG00000128271,SL-0039,Cell membrane,Surface
CHEMBL4297228,BRIVOLIGIDE,Unknown,ENSG00000120738,SL-0191,Nucleus,Nucleus
CHEMBL4297228,BRIVOLIGIDE,Unknown,ENSG00000120738,SL-0086,Cytoplasm,Cytoplasm
