targetId,targetLocation,targetLocationName,targetLocationCluster
ENSG00000198934,SL-0191,Nucleus,Nucleus
ENSG00000198934,SL-0086,Cytoplasm,Cytoplasm
ENSG00000205923,SL-0191,Nucleus,Nucleus
ENSG00000205923,SL-0086,Cytoplasm,Cytoplasm
ENSG00000211818,SL-0039,Cell membrane,Surface
ENSG00000213218,SL-0243,Secreted,Secreted
ENSG00000241878,SL-0086,Cytoplasm,Cytoplasm
ENSG00000241878,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000241878,SL-0154,Lipid droplet,Cytoplasm
ENSG00000243477,SL-0086,Cytoplasm,Cytoplasm
ENSG00000275023,SL-0191,Nucleus,Nucleus
ENSG00000275379,SL-0191,Nucleus,Nucleus
ENSG00000275379,SL-0468,Chromosome,Nucleus
ENSG00000276717,SL-0243,Secreted,Secreted
ENSG00000010278,SL-0243,Secreted,Secreted
ENSG00000010278,SL-0039,Cell membrane,Surface
ENSG00000010278,SL-0162,Membrane,Cytoplasm
ENSG00000025770,SL-0191,Nucleus,Nucleus
ENSG00000025770,SL-0468,Chromosome,Nucleus
ENSG00000055044,SL-0191,Nucleus,Nucleus
ENSG00000057019,SL-0162,Membrane,Cytoplasm
ENSG00000057294,SL-0191,Nucleus,Nucleus
ENSG00000057294,SL-0038,Cell junction,Cytoplasm
ENSG00000063978,SL-0191,Nucleus,Nucleus
ENSG00000063978,SL-0086,Cytoplasm,Cytoplasm
ENSG00000071889,SL-0243,Secreted,Secreted
ENSG00000072080,SL-0243,Secreted,Secreted
ENSG00000088325,SL-0191,Nucleus,Nucleus
ENSG00000088325,SL-0086,Cytoplasm,Cytoplasm
ENSG00000100300,SL-0171,Mitochondrion membrane,Cytoplasm
ENSG00000100304,SL-0086,Cytoplasm,Cytoplasm
ENSG00000100304,SL-0469,Midbody,Cytoplasm
ENSG00000101003,SL-0191,Nucleus,Nucleus
ENSG00000101003,SL-0468,Chromosome,Nucleus
ENSG00000101181,SL-0173,Mitochondrion,Cytoplasm
ENSG00000101181,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000103978,SL-0134,Golgi apparatus membrane,Cytoplasm
ENSG00000103978,SL-0039,Cell membrane,Surface
ENSG00000104856,SL-0191,Nucleus,Nucleus
ENSG00000104856,SL-0086,Cytoplasm,Cytoplasm
ENSG00000105954,SL-0243,Secreted,Secreted
ENSG00000106178,SL-0243,Secreted,Secreted
ENSG00000109846,SL-0191,Nucleus,Nucleus
ENSG00000109846,SL-0158,Lysosome,Cytoplasm
ENSG00000109846,SL-0086,Cytoplasm,Cytoplasm
ENSG00000109846,SL-0243,Secreted,Secreted
ENSG00000111879,SL-0086,Cytoplasm,Cytoplasm
ENSG00000112419,SL-0162,Membrane,Cytoplasm
ENSG00000114423,SL-0086,Cytoplasm,Cytoplasm
ENSG00000114859,SL-0039,Cell membrane,Surface
ENSG00000117594,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000118503,SL-0191,Nucleus,Nucleus
ENSG00000118503,SL-0158,Lysosome,Cytoplasm
ENSG00000118503,SL-0086,Cytoplasm,Cytoplasm
ENSG00000118513,SL-0191,Nucleus,Nucleus
ENSG00000119042,SL-0181,Nucleus matrix,Nucleus
ENSG00000119457,SL-0100,Endosome membrane,Surface
ENSG00000119457,SL-0039,Cell membrane,Surface
ENSG00000120500,SL-0280,Cell projection,Cytoplasm
ENSG00000120500,SL-0457,Photoreceptor inner segment,Cytoplasm
ENSG00000122042,SL-0039,Cell membrane,Surface
ENSG00000123200,SL-0191,Nucleus,Nucleus
ENSG00000123200,SL-0186,Nucleus speckle,Nucleus
ENSG00000125046,SL-0191,Nucleus,Nucleus
ENSG00000125046,SL-0086,Cytoplasm,Cytoplasm
ENSG00000126251,SL-0039,Cell membrane,Surface
ENSG00000126267,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000130347,SL-0172,Mitochondrion outer membrane,Cytoplasm
ENSG00000130939,SL-0191,Nucleus,Nucleus
ENSG00000130939,SL-0086,Cytoplasm,Cytoplasm
ENSG00000131652,SL-0191,Nucleus,Nucleus
ENSG00000131652,SL-0186,Nucleus speckle,Nucleus
ENSG00000131669,SL-0531,Synaptic cell membrane,Unknown
ENSG00000131669,SL-0243,Secreted,Secreted
ENSG00000131669,SL-0039,Cell membrane,Surface
ENSG00000132952,SL-0191,Nucleus,Nucleus
ENSG00000133983,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000135744,SL-0243,Secreted,Secreted
ENSG00000136167,SL-0038,Cell junction,Cytoplasm
ENSG00000136167,SL-0086,Cytoplasm,Cytoplasm
ENSG00000136167,SL-0280,Cell projection,Cytoplasm
ENSG00000136933,SL-0100,Endosome membrane,Surface
ENSG00000136933,SL-0086,Cytoplasm,Cytoplasm
ENSG00000138663,SL-0191,Nucleus,Nucleus
ENSG00000138663,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000138663,SL-0086,Cytoplasm,Cytoplasm
ENSG00000139974,SL-0258,Synapse,Cytoplasm
ENSG00000139974,SL-0039,Cell membrane,Surface
ENSG00000140470,SL-0243,Secreted,Secreted
ENSG00000140718,SL-0191,Nucleus,Nucleus
ENSG00000140718,SL-0186,Nucleus speckle,Nucleus
ENSG00000141526,SL-0026,Basolateral cell membrane,Surface
ENSG00000141526,SL-0039,Cell membrane,Surface
ENSG00000143536,SL-0086,Cytoplasm,Cytoplasm
ENSG00000143994,SL-0162,Membrane,Cytoplasm
ENSG00000146373,SL-0162,Membrane,Cytoplasm
ENSG00000146535,SL-0153,Lateral cell membrane,Surface
ENSG00000146535,SL-0086,Cytoplasm,Cytoplasm
ENSG00000146535,SL-0039,Cell membrane,Surface
ENSG00000149313,SL-0086,Cytoplasm,Cytoplasm
ENSG00000151025,SL-0191,Nucleus,Nucleus
ENSG00000151025,SL-0219,Postsynaptic cell membrane,Surface
ENSG00000151025,SL-0222,Presynaptic cell membrane,Surface
ENSG00000151025,SL-0039,Cell membrane,Surface
ENSG00000152601,SL-0191,Nucleus,Nucleus
ENSG00000152601,SL-0281,Cytoplasmic granule,Cytoplasm
ENSG00000152601,SL-0086,Cytoplasm,Cytoplasm
ENSG00000153130,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000153130,SL-0086,Cytoplasm,Cytoplasm
ENSG00000153130,SL-0134,Golgi apparatus membrane,Cytoplasm
ENSG00000154781,SL-0191,Nucleus,Nucleus
ENSG00000156466,SL-0243,Secreted,Secreted
ENSG00000157388,SL-0162,Membrane,Cytoplasm
ENSG00000160539,SL-0178,Nucleus envelope,Nucleus
ENSG00000160539,SL-0162,Membrane,Cytoplasm
ENSG00000160539,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000160753,SL-0297,Postsynaptic density,Cytoplasm
ENSG00000160753,SL-0094,Early endosome,Cytoplasm
ENSG00000160753,SL-0086,Cytoplasm,Cytoplasm
ENSG00000160753,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000160753,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000160753,SL-0191,Nucleus,Nucleus
ENSG00000162227,SL-0191,Nucleus,Nucleus
ENSG00000162747,SL-0243,Secreted,Secreted
ENSG00000162747,SL-0039,Cell membrane,Surface
ENSG00000163673,SL-0086,Cytoplasm,Cytoplasm
ENSG00000163808,SL-0086,Cytoplasm,Cytoplasm
ENSG00000164251,SL-0039,Cell membrane,Surface
ENSG00000165204,SL-0039,Cell membrane,Surface
ENSG00000165383,SL-0086,Cytoplasm,Cytoplasm
ENSG00000165675,SL-0243,Secreted,Secreted
ENSG00000165675,SL-0039,Cell membrane,Surface
ENSG00000166165,SL-0173,Mitochondrion,Cytoplasm
ENSG00000166165,SL-0086,Cytoplasm,Cytoplasm
ENSG00000166165,SL-0039,Cell membrane,Surface
ENSG00000166289,SL-0191,Nucleus,Nucleus
ENSG00000166289,SL-0158,Lysosome,Cytoplasm
ENSG00000166289,SL-0086,Cytoplasm,Cytoplasm
ENSG00000168282,SL-0134,Golgi apparatus membrane,Cytoplasm
ENSG00000169194,SL-0243,Secreted,Secreted
ENSG00000170802,SL-0191,Nucleus,Nucleus
ENSG00000171462,SL-0162,Membrane,Cytoplasm
ENSG00000172340,SL-0173,Mitochondrion,Cytoplasm
ENSG00000178999,SL-0191,Nucleus,Nucleus
ENSG00000178999,SL-0468,Chromosome,Nucleus
ENSG00000178999,SL-0086,Cytoplasm,Cytoplasm
ENSG00000178999,SL-0469,Midbody,Cytoplasm
ENSG00000183566,SL-0243,Secreted,Secreted
ENSG00000183778,SL-0134,Golgi apparatus membrane,Cytoplasm
ENSG00000183801,SL-0243,Secreted,Secreted
ENSG00000184156,SL-0039,Cell membrane,Surface
ENSG00000188729,SL-0243,Secreted,Secreted
ENSG00000189159,SL-0191,Nucleus,Nucleus
ENSG00000189159,SL-0086,Cytoplasm,Cytoplasm
ENSG00000189241,SL-0191,Nucleus,Nucleus
ENSG00000196344,SL-0086,Cytoplasm,Cytoplasm
ENSG00000197125,SL-0039,Cell membrane,Surface
ENSG00000197299,SL-0191,Nucleus,Nucleus
ENSG00000197360,SL-0191,Nucleus,Nucleus
ENSG00000198939,SL-0191,Nucleus,Nucleus
ENSG00000205810,SL-0162,Membrane,Cytoplasm
ENSG00000234414,SL-0191,Nucleus,Nucleus
ENSG00000234616,SL-0191,Nucleus,Nucleus
ENSG00000243749,SL-0162,Membrane,Cytoplasm
ENSG00000244067,SL-0086,Cytoplasm,Cytoplasm
ENSG00000244355,SL-0280,Cell projection,Cytoplasm
ENSG00000244355,SL-0039,Cell membrane,Surface
ENSG00000250913,SL-0191,Nucleus,Nucleus
ENSG00000250913,SL-0095,Endoplasmic reticulum,Cytoplasm
ENSG00000256977,SL-0086,Cytoplasm,Cytoplasm
ENSG00000268738,SL-0191,Nucleus,Nucleus
ENSG00000268738,SL-0086,Cytoplasm,Cytoplasm
ENSG00000005379,SL-0173,Mitochondrion,Cytoplasm
ENSG00000005379,SL-0086,Cytoplasm,Cytoplasm
ENSG00000007312,SL-0039,Cell membrane,Surface
ENSG00000033170,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000050555,SL-0243,Secreted,Secreted
ENSG00000057468,SL-0468,Chromosome,Nucleus
ENSG00000067992,SL-0170,Mitochondrion matrix,Cytoplasm
ENSG00000079308,SL-0038,Cell junction,Cytoplasm
ENSG00000079308,SL-0086,Cytoplasm,Cytoplasm
ENSG00000079308,SL-0310,Cell surface,Surface
ENSG00000086589,SL-0191,Nucleus,Nucleus
ENSG00000086589,SL-0086,Cytoplasm,Cytoplasm
ENSG00000089472,SL-0162,Membrane,Cytoplasm
ENSG00000090402,SL-0015,Apical cell membrane,Surface
ENSG00000093072,SL-0243,Secreted,Secreted
ENSG00000100592,SL-0086,Cytoplasm,Cytoplasm
ENSG00000101247,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000101871,SL-0086,Cytoplasm,Cytoplasm
ENSG00000103429,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000105290,SL-0086,Cytoplasm,Cytoplasm
ENSG00000105290,SL-0039,Cell membrane,Surface
ENSG00000105855,SL-0039,Cell membrane,Surface
ENSG00000107831,SL-0243,Secreted,Secreted
ENSG00000108242,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000108242,SL-0165,Microsome membrane,Cytoplasm
ENSG00000108604,SL-0191,Nucleus,Nucleus
ENSG00000108771,SL-0086,Cytoplasm,Cytoplasm
ENSG00000108823,SL-0086,Cytoplasm,Cytoplasm
ENSG00000108823,SL-0039,Cell membrane,Surface
ENSG00000112651,SL-0173,Mitochondrion,Cytoplasm
ENSG00000114125,SL-0191,Nucleus,Nucleus
ENSG00000114125,SL-0086,Cytoplasm,Cytoplasm
ENSG00000115421,SL-0191,Nucleus,Nucleus
ENSG00000115556,SL-0086,Cytoplasm,Cytoplasm
ENSG00000115556,SL-0162,Membrane,Cytoplasm
ENSG00000121310,SL-0173,Mitochondrion,Cytoplasm
ENSG00000121542,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000123992,SL-0086,Cytoplasm,Cytoplasm
ENSG00000124157,SL-0243,Secreted,Secreted
ENSG00000124333,SL-0151,Late endosome membrane,Cytoplasm
ENSG00000124333,SL-0258,Synapse,Cytoplasm
ENSG00000124333,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000124333,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000124333,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000124333,SL-0157,Lysosome membrane,Cytoplasm
ENSG00000127241,SL-0243,Secreted,Secreted
ENSG00000128000,SL-0191,Nucleus,Nucleus
ENSG00000129355,SL-0191,Nucleus,Nucleus
ENSG00000129355,SL-0086,Cytoplasm,Cytoplasm
ENSG00000131788,SL-0191,Nucleus,Nucleus
ENSG00000131788,SL-0086,Cytoplasm,Cytoplasm
ENSG00000131788,SL-0186,Nucleus speckle,Nucleus
ENSG00000133398,SL-0191,Nucleus,Nucleus
ENSG00000135931,SL-0280,Cell projection,Cytoplasm
ENSG00000135931,SL-0086,Cytoplasm,Cytoplasm
ENSG00000139330,SL-0243,Secreted,Secreted
ENSG00000139405,SL-0191,Nucleus,Nucleus
ENSG00000139405,SL-0086,Cytoplasm,Cytoplasm
ENSG00000144227,SL-0243,Secreted,Secreted
ENSG00000144867,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000145860,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000146232,SL-0086,Cytoplasm,Cytoplasm
ENSG00000146378,SL-0039,Cell membrane,Surface
ENSG00000149596,SL-0241,Sarcoplasmic reticulum membrane,Cytoplasm
ENSG00000149596,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000149596,SL-0191,Nucleus,Nucleus
ENSG00000149596,SL-0039,Cell membrane,Surface
ENSG00000150244,SL-0086,Cytoplasm,Cytoplasm
ENSG00000151726,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000151726,SL-0172,Mitochondrion outer membrane,Cytoplasm
ENSG00000151726,SL-0203,Peroxisome membrane,Cytoplasm
ENSG00000152463,SL-0086,Cytoplasm,Cytoplasm
ENSG00000158850,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000160606,SL-0039,Cell membrane,Surface
ENSG00000162267,SL-0243,Secreted,Secreted
ENSG00000162723,SL-0162,Membrane,Cytoplasm
ENSG00000164091,SL-0191,Nucleus,Nucleus
ENSG00000164091,SL-0468,Chromosome,Nucleus
ENSG00000164794,SL-0039,Cell membrane,Surface
ENSG00000165704,SL-0086,Cytoplasm,Cytoplasm
ENSG00000165810,SL-0162,Membrane,Cytoplasm
ENSG00000167964,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000167964,SL-0134,Golgi apparatus membrane,Cytoplasm
ENSG00000169251,SL-0191,Nucleus,Nucleus
ENSG00000169251,SL-0086,Cytoplasm,Cytoplasm
ENSG00000169429,SL-0243,Secreted,Secreted
ENSG00000169567,SL-0191,Nucleus,Nucleus
ENSG00000169567,SL-0086,Cytoplasm,Cytoplasm
ENSG00000170017,SL-0280,Cell projection,Cytoplasm
ENSG00000170017,SL-0243,Secreted,Secreted
ENSG00000170017,SL-0039,Cell membrane,Surface
ENSG00000171865,SL-0086,Cytoplasm,Cytoplasm
ENSG00000172183,SL-0191,Nucleus,Nucleus
ENSG00000172183,SL-0086,Cytoplasm,Cytoplasm
ENSG00000173621,SL-0162,Membrane,Cytoplasm
ENSG00000173918,SL-0243,Secreted,Secreted
ENSG00000174279,SL-0191,Nucleus,Nucleus
ENSG00000175398,SL-0039,Cell membrane,Surface
ENSG00000177025,SL-0162,Membrane,Cytoplasm
ENSG00000177182,SL-0093,Early endosome membrane,Cytoplasm
ENSG00000177182,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000177182,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000183690,SL-0086,Cytoplasm,Cytoplasm
ENSG00000184148,SL-0086,Cytoplasm,Cytoplasm
ENSG00000187735,SL-0191,Nucleus,Nucleus
ENSG00000198001,SL-0086,Cytoplasm,Cytoplasm
ENSG00000204217,SL-0039,Cell membrane,Surface
ENSG00000204872,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000204872,SL-0095,Endoplasmic reticulum,Cytoplasm
ENSG00000205339,SL-0191,Nucleus,Nucleus
ENSG00000205339,SL-0086,Cytoplasm,Cytoplasm
ENSG00000205726,SL-0280,Cell projection,Cytoplasm
ENSG00000205726,SL-0039,Cell membrane,Surface
ENSG00000205726,SL-0162,Membrane,Cytoplasm
ENSG00000205726,SL-0147,Endomembrane system,Cytoplasm
ENSG00000205726,SL-0178,Nucleus envelope,Nucleus
ENSG00000205726,SL-0258,Synapse,Cytoplasm
ENSG00000205726,SL-0086,Cytoplasm,Cytoplasm
ENSG00000205726,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000205726,SL-0232,Recycling endosome,Cytoplasm
ENSG00000205754,SL-0039,Cell membrane,Surface
ENSG00000211791,SL-0039,Cell membrane,Surface
ENSG00000213648,SL-0086,Cytoplasm,Cytoplasm
ENSG00000221970,SL-0039,Cell membrane,Surface
ENSG00000223865,SL-0100,Endosome membrane,Surface
ENSG00000223865,SL-0039,Cell membrane,Surface
ENSG00000223865,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000223865,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000223865,SL-0157,Lysosome membrane,Cytoplasm
ENSG00000224051,SL-0100,Endosome membrane,Surface
ENSG00000224051,SL-0183,Nucleus outer membrane,Nucleus
ENSG00000224051,SL-0039,Cell membrane,Surface
ENSG00000224051,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000224051,SL-0086,Cytoplasm,Cytoplasm
ENSG00000224807,SL-0191,Nucleus,Nucleus
ENSG00000240505,SL-0162,Membrane,Cytoplasm
ENSG00000240864,SL-0243,Secreted,Secreted
ENSG00000240864,SL-0039,Cell membrane,Surface
ENSG00000278195,SL-0039,Cell membrane,Surface
ENSG00000010017,SL-0191,Nucleus,Nucleus
ENSG00000010017,SL-0086,Cytoplasm,Cytoplasm
ENSG00000010017,SL-0039,Cell membrane,Surface
ENSG00000042493,SL-0191,Nucleus,Nucleus
ENSG00000042493,SL-0280,Cell projection,Cytoplasm
ENSG00000042493,SL-0086,Cytoplasm,Cytoplasm
ENSG00000042493,SL-0161,Melanosome,Cytoplasm
ENSG00000046604,SL-0038,Cell junction,Cytoplasm
ENSG00000046604,SL-0039,Cell membrane,Surface
ENSG00000048140,SL-0039,Cell membrane,Surface
ENSG00000063177,SL-0086,Cytoplasm,Cytoplasm
ENSG00000063177,SL-0235,Rough endoplasmic reticulum,Cytoplasm
ENSG00000066427,SL-0191,Nucleus,Nucleus
ENSG00000066427,SL-0181,Nucleus matrix,Nucleus
ENSG00000066427,SL-0157,Lysosome membrane,Cytoplasm
ENSG00000079112,SL-0039,Cell membrane,Surface
ENSG00000079931,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000081052,SL-0243,Secreted,Secreted
ENSG00000086065,SL-0100,Endosome membrane,Surface
ENSG00000086065,SL-0086,Cytoplasm,Cytoplasm
ENSG00000105127,SL-0191,Nucleus,Nucleus
ENSG00000105127,SL-0181,Nucleus matrix,Nucleus
ENSG00000105127,SL-0086,Cytoplasm,Cytoplasm
ENSG00000106603,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000107968,SL-0086,Cytoplasm,Cytoplasm
ENSG00000108370,SL-0162,Membrane,Cytoplasm
ENSG00000109063,SL-0086,Cytoplasm,Cytoplasm
ENSG00000109181,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000109181,SL-0165,Microsome membrane,Cytoplasm
ENSG00000113119,SL-0162,Membrane,Cytoplasm
ENSG00000113361,SL-0039,Cell membrane,Surface
ENSG00000115163,SL-0191,Nucleus,Nucleus
ENSG00000115163,SL-0468,Chromosome,Nucleus
ENSG00000116117,SL-0147,Endomembrane system,Cytoplasm
ENSG00000116117,SL-0038,Cell junction,Cytoplasm
ENSG00000119004,SL-0162,Membrane,Cytoplasm
ENSG00000121864,SL-0191,Nucleus,Nucleus
ENSG00000121898,SL-0243,Secreted,Secreted
ENSG00000124557,SL-0243,Secreted,Secreted
ENSG00000124557,SL-0162,Membrane,Cytoplasm
ENSG00000129255,SL-0162,Membrane,Cytoplasm
ENSG00000130159,SL-0191,Nucleus,Nucleus
ENSG00000130159,SL-0086,Cytoplasm,Cytoplasm
ENSG00000130159,SL-0173,Mitochondrion,Cytoplasm
ENSG00000130255,SL-0086,Cytoplasm,Cytoplasm
ENSG00000130638,SL-0086,Cytoplasm,Cytoplasm
ENSG00000134802,SL-0026,Basolateral cell membrane,Surface
ENSG00000134824,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000135631,SL-0086,Cytoplasm,Cytoplasm
ENSG00000135631,SL-0134,Golgi apparatus membrane,Cytoplasm
ENSG00000135631,SL-0093,Early endosome membrane,Cytoplasm
ENSG00000135631,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000135631,SL-0231,Recycling endosome membrane,Cytoplasm
ENSG00000135631,SL-0171,Mitochondrion membrane,Cytoplasm
ENSG00000137504,SL-0191,Nucleus,Nucleus
ENSG00000137628,SL-0086,Cytoplasm,Cytoplasm
ENSG00000137860,SL-0017,Apicolateral cell membrane,Unknown
ENSG00000137860,SL-0162,Membrane,Cytoplasm
ENSG00000138071,SL-0191,Nucleus,Nucleus
ENSG00000138071,SL-0280,Cell projection,Cytoplasm
ENSG00000138071,SL-0086,Cytoplasm,Cytoplasm
ENSG00000138688,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000138688,SL-0039,Cell membrane,Surface
ENSG00000139641,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000142534,SL-0191,Nucleus,Nucleus
ENSG00000142534,SL-0086,Cytoplasm,Cytoplasm
ENSG00000143333,SL-0162,Membrane,Cytoplasm
ENSG00000144119,SL-0243,Secreted,Secreted
ENSG00000144724,SL-0162,Membrane,Cytoplasm
ENSG00000146151,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000146151,SL-0086,Cytoplasm,Cytoplasm
ENSG00000148468,SL-0039,Cell membrane,Surface
ENSG00000148734,SL-0039,Cell membrane,Surface
ENSG00000150756,SL-0171,Mitochondrion membrane,Cytoplasm
ENSG00000152102,SL-0280,Cell projection,Cytoplasm
ENSG00000152102,SL-0086,Cytoplasm,Cytoplasm
ENSG00000152102,SL-0039,Cell membrane,Surface
ENSG00000153406,SL-0191,Nucleus,Nucleus
ENSG00000153406,SL-0086,Cytoplasm,Cytoplasm
ENSG00000154059,SL-0086,Cytoplasm,Cytoplasm
ENSG00000154767,SL-0191,Nucleus,Nucleus
ENSG00000154767,SL-0468,Chromosome,Nucleus
ENSG00000155755,SL-0280,Cell projection,Cytoplasm
ENSG00000155755,SL-0162,Membrane,Cytoplasm
ENSG00000156218,SL-0243,Secreted,Secreted
ENSG00000156299,SL-0038,Cell junction,Cytoplasm
ENSG00000156299,SL-0039,Cell membrane,Surface
ENSG00000159882,SL-0191,Nucleus,Nucleus
ENSG00000162896,SL-0243,Secreted,Secreted
ENSG00000162896,SL-0039,Cell membrane,Surface
ENSG00000163932,SL-0039,Cell membrane,Surface
ENSG00000163932,SL-0147,Endomembrane system,Cytoplasm
ENSG00000163932,SL-0173,Mitochondrion,Cytoplasm
ENSG00000163932,SL-0086,Cytoplasm,Cytoplasm
ENSG00000163932,SL-0191,Nucleus,Nucleus
ENSG00000165115,SL-0280,Cell projection,Cytoplasm
ENSG00000165115,SL-0086,Cytoplasm,Cytoplasm
ENSG00000165943,SL-0500,Extracellular vesicle membrane,Unknown
ENSG00000165943,SL-0172,Mitochondrion outer membrane,Cytoplasm
ENSG00000165943,SL-0086,Cytoplasm,Cytoplasm
ENSG00000166148,SL-0039,Cell membrane,Surface
ENSG00000166887,SL-0151,Late endosome membrane,Cytoplasm
ENSG00000166887,SL-0086,Cytoplasm,Cytoplasm
ENSG00000166887,SL-0157,Lysosome membrane,Cytoplasm
ENSG00000167613,SL-0039,Cell membrane,Surface
ENSG00000168685,SL-0243,Secreted,Secreted
ENSG00000168685,SL-0039,Cell membrane,Surface
ENSG00000169564,SL-0191,Nucleus,Nucleus
ENSG00000169564,SL-0086,Cytoplasm,Cytoplasm
ENSG00000170099,SL-0243,Secreted,Secreted
ENSG00000171204,SL-0171,Mitochondrion membrane,Cytoplasm
ENSG00000172354,SL-0086,Cytoplasm,Cytoplasm
ENSG00000172354,SL-0039,Cell membrane,Surface
ENSG00000173153,SL-0191,Nucleus,Nucleus
ENSG00000173153,SL-0086,Cytoplasm,Cytoplasm
ENSG00000173486,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000175920,SL-0039,Cell membrane,Surface
ENSG00000176102,SL-0191,Nucleus,Nucleus
ENSG00000177225,SL-0243,Secreted,Secreted
ENSG00000177239,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000177432,SL-0191,Nucleus,Nucleus
ENSG00000178057,SL-0191,Nucleus,Nucleus
ENSG00000178057,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000178257,SL-0191,Nucleus,Nucleus
ENSG00000179922,SL-0191,Nucleus,Nucleus
ENSG00000181616,SL-0162,Membrane,Cytoplasm
ENSG00000182487,SL-0086,Cytoplasm,Cytoplasm
ENSG00000183337,SL-0191,Nucleus,Nucleus
ENSG00000184992,SL-0172,Mitochondrion outer membrane,Cytoplasm
ENSG00000186260,SL-0191,Nucleus,Nucleus
ENSG00000187098,SL-0191,Nucleus,Nucleus
ENSG00000187098,SL-0086,Cytoplasm,Cytoplasm
ENSG00000187098,SL-0157,Lysosome membrane,Cytoplasm
ENSG00000189051,SL-0162,Membrane,Cytoplasm
ENSG00000198033,SL-0086,Cytoplasm,Cytoplasm
ENSG00000198626,SL-0241,Sarcoplasmic reticulum membrane,Cytoplasm
ENSG00000203883,SL-0191,Nucleus,Nucleus
ENSG00000204138,SL-0280,Cell projection,Cytoplasm
ENSG00000204138,SL-0086,Cytoplasm,Cytoplasm
ENSG00000206013,SL-0039,Cell membrane,Surface
ENSG00000211445,SL-0243,Secreted,Secreted
ENSG00000211584,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000211584,SL-0100,Endosome membrane,Surface
ENSG00000211584,SL-0157,Lysosome membrane,Cytoplasm
ENSG00000221933,SL-0039,Cell membrane,Surface
ENSG00000231637,SL-0191,Nucleus,Nucleus
ENSG00000231637,SL-0095,Endoplasmic reticulum,Cytoplasm
ENSG00000243284,SL-0162,Membrane,Cytoplasm
ENSG00000244165,SL-0039,Cell membrane,Surface
ENSG00000249730,SL-0039,Cell membrane,Surface
ENSG00000250510,SL-0039,Cell membrane,Surface
ENSG00000267673,SL-0173,Mitochondrion,Cytoplasm
ENSG00000267673,SL-0170,Mitochondrion matrix,Cytoplasm
ENSG00000276903,SL-0191,Nucleus,Nucleus
ENSG00000276903,SL-0468,Chromosome,Nucleus
ENSG00000277258,SL-0191,Nucleus,Nucleus
ENSG00000277363,SL-0515,Postsynapse,Cytoplasm
ENSG00000277363,SL-0280,Cell projection,Cytoplasm
ENSG00000277363,SL-0297,Postsynaptic density,Cytoplasm
ENSG00000277363,SL-0086,Cytoplasm,Cytoplasm
ENSG00000277363,SL-0516,Presynapse,Cytoplasm
ENSG00000278311,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000278505,SL-0162,Membrane,Cytoplasm
ENSG00000280411,SL-0243,Secreted,Secreted
